"Textbox4","Textbox7","Fångstområde1","StationsNr1","DJUPSTRATUM","Störning1","Date","Ansträngning","Fångsttyp1","Artbestämning","Antal1","Vikt","Beräknad_vikt1","Antal_per_anstr1","Fisketid","Antal_Redskap","Lat","Long","Information","Year","Station","Env_Station","Date_env","Mean_chla","Depth","Date_Diff"
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2008-08-15,1,"Provfiskad ","Sik",5,NA,0.347,5,1,1,65.0478,21.5582,NA,2008,"2","A13",2008-08-28,1.86,10,-13
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2008-08-15,1,"Provfiskad ","Siklöja",1,NA,0.025,1,1,1,65.0478,21.5582,NA,2008,"2","A13",2008-08-28,1.86,10,-13
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2008-08-15,1,"Provfiskad ","Strömming",3,NA,0.077,3,1,1,65.0478,21.5582,NA,2008,"2","A13",2008-08-28,1.86,10,-13
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2009-08-19,1,"Provfiskad ","Abborre",2,NA,0.302,2,1,1,65.0478,21.5582,NA,2009,"2","A13",2009-08-27,2.18,10,-8
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2009-08-19,1,"Provfiskad ","Gärs",2,NA,0.086,2,1,1,65.0478,21.5582,NA,2009,"2","A13",2009-08-27,2.18,10,-8
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2009-08-19,1,"Provfiskad ","Sik",3,NA,0.078,3,1,1,65.0478,21.5582,NA,2009,"2","A13",2009-08-27,2.18,10,-8
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2009-08-19,1,"Provfiskad ","Strömming",4,NA,0.132,4,1,1,65.0478,21.5582,NA,2009,"2","A13",2009-08-27,2.18,10,-8
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2010-08-18,1,"Provfiskad ","Abborre",1,0.262,0.282,1,1,1,65.0478,21.5582,NA,2010,"2","A13",2010-08-05,1.51,10,13
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2010-08-18,1,"Provfiskad ","Gärs",4,0.154,0.181,4,1,1,65.0478,21.5582,NA,2010,"2","A13",2010-08-05,1.51,10,13
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2010-08-18,1,"Provfiskad ","Sik",7,1.017,1.013,7,1,1,65.0478,21.5582,NA,2010,"2","A13",2010-08-05,1.51,10,13
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2010-08-18,1,"Provfiskad ","Siklöja",10,0.184,0.186,10,1,1,65.0478,21.5582,NA,2010,"2","A13",2010-08-05,1.51,10,13
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2011-08-17,1,"Provfiskad ","Abborre",6,0.339,0.383,6,1,1,65.0478,21.5582,NA,2011,"2","A13",2011-08-04,0.9,10,13
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2011-08-17,1,"Provfiskad ","Gärs",4,0.174,0.207,4,1,1,65.0478,21.5582,NA,2011,"2","A13",2011-08-04,0.9,10,13
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2011-08-17,1,"Provfiskad ","Sik",8,0.266,0.274,8,1,1,65.0478,21.5582,NA,2011,"2","A13",2011-08-04,0.9,10,13
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2011-08-17,1,"Provfiskad ","Siklöja",105,1.834,1.709,105,1,1,65.0478,21.5582,NA,2011,"2","A13",2011-08-04,0.9,10,13
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2011-08-17,1,"Provfiskad ","Öring",1,0.365,0.335,1,1,1,65.0478,21.5582,NA,2011,"2","A13",2011-08-04,0.9,10,13
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2012-08-29,1,"Provfiskad ","Abborre",2,0.143,0.17,2,1,1,65.0478,21.5582,NA,2012,"2","A13",2012-08-30,1.985,10,-1
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2012-08-29,1,"Provfiskad ","Gärs",3,0.117,0.132,3,1,1,65.0478,21.5582,NA,2012,"2","A13",2012-08-30,1.985,10,-1
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2012-08-29,1,"Provfiskad ","Hornsimpa",4,0.278,0.294,4,1,1,65.0478,21.5582,NA,2012,"2","A13",2012-08-30,1.985,10,-1
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2012-08-29,1,"Provfiskad ","Sik",5,0.381,0.375,5,1,1,65.0478,21.5582,NA,2012,"2","A13",2012-08-30,1.985,10,-1
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2012-08-29,1,"Provfiskad ","Siklöja",1,0.016,0.016,1,1,1,65.0478,21.5582,NA,2012,"2","A13",2012-08-30,1.985,10,-1
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2012-08-29,1,"Provfiskad ","Strömming",2,0.052,0.051,2,1,1,65.0478,21.5582,NA,2012,"2","A13",2012-08-30,1.985,10,-1
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2013-08-13,1,"Provfiskad ","Gärs",5,0.164,0.242,5,1,1,65.0478,21.5582,"30 GERS vikt stämmer med prot.",2013,"2","A13",2013-08-15,1.97,10,-2
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2013-08-13,1,"Provfiskad ","Hornsimpa",1,0.088,0.091,1,1,1,65.0478,21.5582,"30 GERS vikt stämmer med prot.",2013,"2","A13",2013-08-15,1.97,10,-2
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2013-08-13,1,"Provfiskad ","Nors",5,0.096,0.098,5,1,1,65.0478,21.5582,"30 GERS vikt stämmer med prot.",2013,"2","A13",2013-08-15,1.97,10,-2
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2013-08-13,1,"Provfiskad ","Sik",5,0.39,0.537,5,1,1,65.0478,21.5582,"30 GERS vikt stämmer med prot.",2013,"2","A13",2013-08-15,1.97,10,-2
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2013-08-13,1,"Provfiskad ","Siklöja",3,0.073,0.056,3,1,1,65.0478,21.5582,"30 GERS vikt stämmer med prot.",2013,"2","A13",2013-08-15,1.97,10,-2
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2013-08-13,1,"Provfiskad ","Strömming",3,0.088,0.085,3,1,1,65.0478,21.5582,"30 GERS vikt stämmer med prot.",2013,"2","A13",2013-08-15,1.97,10,-2
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2015-08-18,1,"Provfiskad ","Abborre",1,0.112,0.127,1,1,1,65.0478,21.5582,NA,2015,"2","A13",2015-08-06,2.635,10,12
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2015-08-18,1,"Provfiskad ","Gärs",20,0.729,0.898,20,1,1,65.0478,21.5582,NA,2015,"2","A13",2015-08-06,2.635,10,12
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2015-08-18,1,"Provfiskad ","Hornsimpa",3,0.209,0.211,3,1,1,65.0478,21.5582,NA,2015,"2","A13",2015-08-06,2.635,10,12
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2015-08-18,1,"Provfiskad ","Nors",4,0.08,0.093,4,1,1,65.0478,21.5582,NA,2015,"2","A13",2015-08-06,2.635,10,12
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2015-08-18,1,"Provfiskad ","Sik",8,0.734,0.868,8,1,1,65.0478,21.5582,NA,2015,"2","A13",2015-08-06,2.635,10,12
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2015-08-18,1,"Provfiskad ","Siklöja",3,0.049,0.052,3,1,1,65.0478,21.5582,NA,2015,"2","A13",2015-08-06,2.635,10,12
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2015-08-18,1,"Provfiskad ","Strömming",9,0.266,0.299,9,1,1,65.0478,21.5582,NA,2015,"2","A13",2015-08-06,2.635,10,12
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2016-08-23,1,"Provfiskad ","Abborre",1,0.079,0.092,1,1,1,65.0478,21.5582,NA,2016,"2","A13",2016-08-18,2.61,10,5
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2016-08-23,1,"Provfiskad ","Bergsimpa",1,0.006,0.007,1,1,1,65.0478,21.5582,NA,2016,"2","A13",2016-08-18,2.61,10,5
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2016-08-23,1,"Provfiskad ","Gärs",6,0.195,0.24,6,1,1,65.0478,21.5582,NA,2016,"2","A13",2016-08-18,2.61,10,5
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2016-08-23,1,"Provfiskad ","Hornsimpa",1,0.032,0.035,1,1,1,65.0478,21.5582,NA,2016,"2","A13",2016-08-18,2.61,10,5
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2016-08-23,1,"Provfiskad ","Sik",4,0.182,0.187,4,1,1,65.0478,21.5582,NA,2016,"2","A13",2016-08-18,2.61,10,5
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2016-08-23,1,"Provfiskad ","Strömming",5,0.083,0.084,5,1,1,65.0478,21.5582,NA,2016,"2","A13",2016-08-18,2.61,10,5
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2016-08-23,1,"Provfiskad ","Stäm",1,0.091,0.088,1,1,1,65.0478,21.5582,NA,2016,"2","A13",2016-08-18,2.61,10,5
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2017-08-17,1,"Provfiskad ","Gärs",4,0.031,0.038,4,1,1,65.0478,21.5582,"2017-08-17; Stn 315; maska 15; Nors; Ändrad angiven totalvikt (0,093kg) till beräknad vikt (0,032kg).
2017-08-17; Stn 315; maska 15; Strö; Ändrad angiven totalvikt (0,055kg) till beräknad vikt (0,028kg).",2017,"2","A13",2017-08-03,2.84,10,14
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2017-08-17,1,"Provfiskad ","Nors",5,0.092,0.094,5,1,1,65.0478,21.5582,"2017-08-17; Stn 315; maska 15; Nors; Ändrad angiven totalvikt (0,093kg) till beräknad vikt (0,032kg).
2017-08-17; Stn 315; maska 15; Strö; Ändrad angiven totalvikt (0,055kg) till beräknad vikt (0,028kg).",2017,"2","A13",2017-08-03,2.84,10,14
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2017-08-17,1,"Provfiskad ","Sik",6,0.363,0.391,6,1,1,65.0478,21.5582,"2017-08-17; Stn 315; maska 15; Nors; Ändrad angiven totalvikt (0,093kg) till beräknad vikt (0,032kg).
2017-08-17; Stn 315; maska 15; Strö; Ändrad angiven totalvikt (0,055kg) till beräknad vikt (0,028kg).",2017,"2","A13",2017-08-03,2.84,10,14
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2017-08-17,1,"Provfiskad ","Siklöja",6,0.169,0.171,6,1,1,65.0478,21.5582,"2017-08-17; Stn 315; maska 15; Nors; Ändrad angiven totalvikt (0,093kg) till beräknad vikt (0,032kg).
2017-08-17; Stn 315; maska 15; Strö; Ändrad angiven totalvikt (0,055kg) till beräknad vikt (0,028kg).",2017,"2","A13",2017-08-03,2.84,10,14
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2017-08-17,1,"Provfiskad ","Strömming",3,0.08,0.08,3,1,1,65.0478,21.5582,"2017-08-17; Stn 315; maska 15; Nors; Ändrad angiven totalvikt (0,093kg) till beräknad vikt (0,032kg).
2017-08-17; Stn 315; maska 15; Strö; Ändrad angiven totalvikt (0,055kg) till beräknad vikt (0,028kg).",2017,"2","A13",2017-08-03,2.84,10,14
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2018-08-22,1,"Provfiskad ","Gärs",3,0.033,0.043,3,1,1,65.0478,21.5582,NA,2018,"2","A13",2018-08-16,1.99,10,6
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2018-08-22,1,"Provfiskad ","Mört",1,0.007,0.008,1,1,1,65.0478,21.5582,NA,2018,"2","A13",2018-08-16,1.99,10,6
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2018-08-22,1,"Provfiskad ","Sik",10,0.95,1.01,10,1,1,65.0478,21.5582,NA,2018,"2","A13",2018-08-16,1.99,10,6
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2018-08-22,1,"Provfiskad ","Strömming",12,0.335,0.337,12,1,1,65.0478,21.5582,NA,2018,"2","A13",2018-08-16,1.99,10,6
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2022-08-11,1,"Provfiskad ","Abborre",3,0.199,0.244,3,1,1,65.0478,21.5582,NA,2022,"2","A13",2022-08-02,1.625,10,9
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2022-08-11,1,"Provfiskad ","Gärs",1,0.016,0.018,1,1,1,65.0478,21.5582,NA,2022,"2","A13",2022-08-02,1.625,10,9
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2022-08-11,1,"Provfiskad ","Hornsimpa",3,0.348,0.379,3,1,1,65.0478,21.5582,NA,2022,"2","A13",2022-08-02,1.625,10,9
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2022-08-11,1,"Provfiskad ","Sik",5,0.495,0.586,5,1,1,65.0478,21.5582,NA,2022,"2","A13",2022-08-02,1.625,10,9
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2022-08-11,1,"Provfiskad ","Siklöja",4,0.08,0.089,4,1,1,65.0478,21.5582,NA,2022,"2","A13",2022-08-02,1.625,10,9
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2022-08-11,1,"Provfiskad ","Strömming",10,0.209,0.215,10,1,1,65.0478,21.5582,NA,2022,"2","A13",2022-08-02,1.625,10,9
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2023-08-21,1,"Provfiskad ","Gärs",11,0.329,0.414,11,1,1,65.0478,21.5582,NA,2023,"2","A13",2023-08-16,3.115,10,5
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2023-08-21,1,"Provfiskad ","Hornsimpa",1,0.181,0.146,1,1,1,65.0478,21.5582,NA,2023,"2","A13",2023-08-16,3.115,10,5
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2023-08-21,1,"Provfiskad ","Nors",1,0.03,0.032,1,1,1,65.0478,21.5582,NA,2023,"2","A13",2023-08-16,3.115,10,5
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2023-08-21,1,"Provfiskad ","Sik",7,1.217,1.24,7,1,1,65.0478,21.5582,NA,2023,"2","A13",2023-08-16,3.115,10,5
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2023-08-21,1,"Provfiskad ","Siklöja",2,0.029,0.032,2,1,1,65.0478,21.5582,NA,2023,"2","A13",2023-08-16,3.115,10,5
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2023-08-21,1,"Provfiskad ","Skarpsill",1,0.011,0.011,1,1,1,65.0478,21.5582,NA,2023,"2","A13",2023-08-16,3.115,10,5
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2023-08-21,1,"Provfiskad ","Strömming",28,0.711,0.696,28,1,1,65.0478,21.5582,NA,2023,"2","A13",2023-08-16,3.115,10,5
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2024-08-29,1,"Provfiskad ","Gärs",1,0.008,0.01,1,1,1,65.0478,21.5582,NA,2024,"2","A13",2024-09-10,4.55,10,-12
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2024-08-29,1,"Provfiskad ","Hornsimpa",11,0.959,0.937,11,1,1,65.0478,21.5582,NA,2024,"2","A13",2024-09-10,4.55,10,-12
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2024-08-29,1,"Provfiskad ","Sik",6,0.638,0.739,6,1,1,65.0478,21.5582,NA,2024,"2","A13",2024-09-10,4.55,10,-12
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2024-08-29,1,"Provfiskad ","Siklöja",4,0.076,0.081,4,1,1,65.0478,21.5582,NA,2024,"2","A13",2024-09-10,4.55,10,-12
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",315," 6-10 m","NEJ",2024-08-29,1,"Provfiskad ","Strömming",2,0.047,0.049,2,1,1,65.0478,21.5582,NA,2024,"2","A13",2024-09-10,4.55,10,-12
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",318," 6-10 m","NEJ",2004-08-10,1,"Provfiskad ","Abborre",2,NA,0.316,2,1,1,65.0483,21.5153,NA,2004,"2","A13",2004-07-29,1.565,10,12
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",318," 6-10 m","NEJ",2004-08-10,1,"Provfiskad ","Gärs",10,NA,0.379,10,1,1,65.0483,21.5153,NA,2004,"2","A13",2004-07-29,1.565,10,12
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",318," 6-10 m","NEJ",2004-08-10,1,"Provfiskad ","Nors",3,NA,0.047,3,1,1,65.0483,21.5153,NA,2004,"2","A13",2004-07-29,1.565,10,12
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",318," 6-10 m","NEJ",2004-08-10,1,"Provfiskad ","Sik",8,NA,0.342,8,1,1,65.0483,21.5153,NA,2004,"2","A13",2004-07-29,1.565,10,12
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",318," 6-10 m","NEJ",2004-08-10,1,"Provfiskad ","Siklöja",1,NA,0.02,1,1,1,65.0483,21.5153,NA,2004,"2","A13",2004-07-29,1.565,10,12
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",318," 6-10 m","NEJ",2004-08-10,1,"Provfiskad ","Strömming",2,NA,0.083,2,1,1,65.0483,21.5153,NA,2004,"2","A13",2004-07-29,1.565,10,12
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",318," 6-10 m","NEJ",2005-08-04,1,"Provfiskad ","Abborre",15,NA,1.295,15,1,1,65.0483,21.5153,NA,2005,"2","A13",2005-08-04,1.605,10,0
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",318," 6-10 m","NEJ",2005-08-04,1,"Provfiskad ","Gärs",12,NA,0.594,12,1,1,65.0483,21.5153,NA,2005,"2","A13",2005-08-04,1.605,10,0
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",318," 6-10 m","NEJ",2005-08-04,1,"Provfiskad ","Storspigg",3,NA,0.011,3,1,1,65.0483,21.5153,NA,2005,"2","A13",2005-08-04,1.605,10,0
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",318," 6-10 m","NEJ",2006-08-04,1,"Provfiskad ","Abborre",1,NA,0.092,1,1,1,65.0483,21.5153,NA,2006,"2","A13",2006-08-03,1.315,10,1
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",318," 6-10 m","NEJ",2006-08-04,1,"Provfiskad ","Gärs",3,NA,0.132,3,1,1,65.0483,21.5153,NA,2006,"2","A13",2006-08-03,1.315,10,1
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",318," 6-10 m","NEJ",2006-08-04,1,"Provfiskad ","Hornsimpa",3,NA,0.259,3,1,1,65.0483,21.5153,NA,2006,"2","A13",2006-08-03,1.315,10,1
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",318," 6-10 m","NEJ",2006-08-04,1,"Provfiskad ","Nors",2,NA,0.06,2,1,1,65.0483,21.5153,NA,2006,"2","A13",2006-08-03,1.315,10,1
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",318," 6-10 m","NEJ",2006-08-04,1,"Provfiskad ","Sik",8,NA,0.138,8,1,1,65.0483,21.5153,NA,2006,"2","A13",2006-08-03,1.315,10,1
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",318," 6-10 m","NEJ",2006-08-04,1,"Provfiskad ","Siklöja",1,NA,0.02,1,1,1,65.0483,21.5153,NA,2006,"2","A13",2006-08-03,1.315,10,1
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",318," 6-10 m","NEJ",2006-08-04,1,"Provfiskad ","Storspigg",5,NA,0.019,5,1,1,65.0483,21.5153,NA,2006,"2","A13",2006-08-03,1.315,10,1
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",318," 6-10 m","NEJ",2007-08-09,1,"Provfiskad ","Gärs",11,NA,0.62,11,1,1,65.0483,21.5153,NA,2007,"2","A13",2007-08-02,1.49,10,7
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",318," 6-10 m","NEJ",2007-08-09,1,"Provfiskad ","Hornsimpa",1,NA,0.053,1,1,1,65.0483,21.5153,NA,2007,"2","A13",2007-08-02,1.49,10,7
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",318," 6-10 m","NEJ",2007-08-09,1,"Provfiskad ","Nors",3,NA,0.039,3,1,1,65.0483,21.5153,NA,2007,"2","A13",2007-08-02,1.49,10,7
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",318," 6-10 m","NEJ",2007-08-09,1,"Provfiskad ","Sik",3,NA,0.195,3,1,1,65.0483,21.5153,NA,2007,"2","A13",2007-08-02,1.49,10,7
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",318," 6-10 m","NEJ",2007-08-09,1,"Provfiskad ","Storspigg",1,NA,0.004,1,1,1,65.0483,21.5153,NA,2007,"2","A13",2007-08-02,1.49,10,7
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",318," 6-10 m","NEJ",2007-08-09,1,"Provfiskad ","Strömming",1,NA,0.028,1,1,1,65.0483,21.5153,NA,2007,"2","A13",2007-08-02,1.49,10,7
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",318," 6-10 m","NEJ",2008-08-15,1,"Provfiskad ","Abborre",4,NA,0.361,4,1,1,65.0483,21.5153,NA,2008,"2","A13",2008-08-28,1.86,10,-13
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",318," 6-10 m","NEJ",2008-08-15,1,"Provfiskad ","Gärs",6,NA,0.554,6,1,1,65.0483,21.5153,NA,2008,"2","A13",2008-08-28,1.86,10,-13
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",318," 6-10 m","NEJ",2008-08-15,1,"Provfiskad ","Hornsimpa",2,NA,0.12,2,1,1,65.0483,21.5153,NA,2008,"2","A13",2008-08-28,1.86,10,-13
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",318," 6-10 m","NEJ",2008-08-15,1,"Provfiskad ","Sik",7,NA,0.415,7,1,1,65.0483,21.5153,NA,2008,"2","A13",2008-08-28,1.86,10,-13
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",318," 6-10 m","NEJ",2008-08-15,1,"Provfiskad ","Strömming",2,NA,0.034,2,1,1,65.0483,21.5153,NA,2008,"2","A13",2008-08-28,1.86,10,-13
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",318," 6-10 m","NEJ",2009-08-14,1,"Provfiskad ","Abborre",5,NA,0.745,5,1,1,65.0483,21.5153,NA,2009,"2","A13",2009-08-27,2.18,10,-13
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",318," 6-10 m","NEJ",2009-08-14,1,"Provfiskad ","Gärs",4,NA,0.132,4,1,1,65.0483,21.5153,NA,2009,"2","A13",2009-08-27,2.18,10,-13
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",318," 6-10 m","NEJ",2009-08-14,1,"Provfiskad ","Nors",6,NA,0.167,6,1,1,65.0483,21.5153,NA,2009,"2","A13",2009-08-27,2.18,10,-13
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",318," 6-10 m","NEJ",2009-08-14,1,"Provfiskad ","Sik",10,NA,0.277,10,1,1,65.0483,21.5153,NA,2009,"2","A13",2009-08-27,2.18,10,-13
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",318," 6-10 m","NEJ",2009-08-14,1,"Provfiskad ","Siklöja",4,NA,0.039,4,1,1,65.0483,21.5153,NA,2009,"2","A13",2009-08-27,2.18,10,-13
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",318," 6-10 m","NEJ",2009-08-14,1,"Provfiskad ","Strömming",4,NA,0.135,4,1,1,65.0483,21.5153,NA,2009,"2","A13",2009-08-27,2.18,10,-13
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",318," 6-10 m","NEJ",2010-08-13,1,"Provfiskad ","Abborre",8,0.8,0.807,8,1,1,65.0483,21.5153,NA,2010,"2","A13",2010-08-05,1.51,10,8
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",318," 6-10 m","NEJ",2010-08-13,1,"Provfiskad ","Gärs",20,0.501,0.618,20,1,1,65.0483,21.5153,NA,2010,"2","A13",2010-08-05,1.51,10,8
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",318," 6-10 m","NEJ",2010-08-13,1,"Provfiskad ","Nors",3,0.056,0.056,3,1,1,65.0483,21.5153,NA,2010,"2","A13",2010-08-05,1.51,10,8
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",318," 6-10 m","NEJ",2010-08-13,1,"Provfiskad ","Sik",6,0.602,0.597,6,1,1,65.0483,21.5153,NA,2010,"2","A13",2010-08-05,1.51,10,8
"Fisketid natt","Antal översiktsnät","Kinnbäcksfjärden",318," 6-10 m","NEJ",2010-08-13,1,"Provfiskad ","Siklöja",2,0.042,0.049,2,1,1,65.0483,21.5153,NA,2010,"2","A13",2010-08-05,1.51,10,8
